row_index,source,year,dat_score,between_unit_posaware,uniqueness_human_agnostic,in_reference_pool
7899,olson_pnas2021,2022,76.972321,79.118445,,1
7900,olson_pnas2021,2022,76.322891,79.691743,,1
7901,olson_pnas2021,2022,66.012192,78.472349,78.786819,0
7902,olson_pnas2021,2022,78.799210,77.780780,,1
7903,olson_pnas2021,2022,55.784901,76.407724,76.647352,0
7904,olson_pnas2021,2022,73.661438,76.542934,,1
7905,olson_pnas2021,2022,84.608604,80.602807,,1
7906,olson_pnas2021,2022,77.915718,80.205190,80.344313,0
7907,olson_pnas2021,2022,81.249207,78.711037,,1
7908,olson_pnas2021,2022,85.815582,80.361384,,1
7909,olson_pnas2021,2022,74.065811,77.803959,77.740432,0
7910,olson_pnas2021,2022,75.612717,78.476832,78.574351,0
7911,olson_pnas2021,2022,74.550224,77.234855,77.617728,0
7912,olson_pnas2021,2022,80.911949,79.025958,,1
7913,olson_pnas2021,2022,79.469994,81.314383,81.512906,0
7914,olson_pnas2021,2022,77.848297,77.672821,78.660081,0
7915,olson_pnas2021,2022,64.838501,75.226010,,1
7916,olson_pnas2021,2022,86.106888,84.872116,85.326878,0
7917,olson_pnas2021,2022,77.958504,78.617950,,1
7918,olson_pnas2021,2022,74.854149,80.009413,81.155047,0
7919,olson_pnas2021,2022,84.987495,83.543037,,1
7920,olson_pnas2021,2022,81.022163,78.724317,,1
7921,olson_pnas2021,2022,81.589272,78.387726,79.285365,0
7922,olson_pnas2021,2022,77.209160,78.138363,77.998633,0
7923,olson_pnas2021,2022,71.298431,75.212486,,1
7924,olson_pnas2021,2022,80.656830,80.077046,,1
7925,olson_pnas2021,2022,71.583855,75.781584,,1
7926,olson_pnas2021,2022,76.030693,78.220781,78.373701,0
7927,olson_pnas2021,2022,69.715996,77.243285,77.440026,0
7928,olson_pnas2021,2022,82.322647,83.853828,,1
7929,olson_pnas2021,2022,74.961479,81.319964,,1
7930,olson_pnas2021,2022,86.777100,83.537606,83.159852,0
7931,olson_pnas2021,2022,82.279175,80.121239,80.455613,0
7932,olson_pnas2021,2022,78.948944,79.495884,79.380132,0
7933,olson_pnas2021,2022,81.867645,80.919127,81.845786,0
7934,olson_pnas2021,2022,74.585136,77.593687,,1
7935,olson_pnas2021,2022,78.537697,77.822995,78.262094,0
7936,olson_pnas2021,2022,53.693920,76.653144,,1
7937,olson_pnas2021,2022,81.622368,80.576338,,1
7938,olson_pnas2021,2022,77.038292,76.419034,,1
7939,olson_pnas2021,2022,74.233513,77.110591,77.041370,0
7940,olson_pnas2021,2022,81.668076,77.865865,,1
7941,olson_pnas2021,2022,71.800705,79.265711,,1
7942,olson_pnas2021,2022,75.027412,77.035592,,1
7943,olson_pnas2021,2022,74.565399,79.057792,,1
7944,olson_pnas2021,2022,76.383987,77.819339,,1
7945,olson_pnas2021,2022,77.990707,77.889388,,1
7946,olson_pnas2021,2022,83.243408,80.152832,80.570533,0
7947,olson_pnas2021,2022,68.210388,74.090935,74.927433,0
7948,olson_pnas2021,2022,85.173729,83.475806,83.555639,0
7949,olson_pnas2021,2022,76.706818,77.126426,,1
7950,olson_pnas2021,2022,82.418236,80.227759,80.229241,0
7951,olson_pnas2021,2022,77.747238,79.029832,78.835868,0
7952,olson_pnas2021,2022,86.651337,81.571217,,1
7953,olson_pnas2021,2022,81.364670,79.188596,,1
7954,olson_pnas2021,2022,82.481148,81.107111,81.662224,0
7955,olson_pnas2021,2022,78.665955,82.795834,82.464186,0
7956,olson_pnas2021,2022,73.588219,78.925271,78.757849,0
7957,olson_pnas2021,2022,74.459091,80.608660,,1
7958,olson_pnas2021,2022,78.220718,78.825900,79.055803,0
7959,olson_pnas2021,2022,81.974709,79.333038,,1
7960,olson_pnas2021,2022,74.505737,82.725136,83.059996,0
7961,olson_pnas2021,2022,78.792587,78.391563,,1
7962,olson_pnas2021,2022,66.673325,76.134704,,1
7963,olson_pnas2021,2022,86.342728,81.597987,82.183322,0
7964,olson_pnas2021,2022,73.399345,77.165106,,1
7965,olson_pnas2021,2022,70.954544,76.633831,78.109559,0
7966,olson_pnas2021,2022,70.885757,77.010065,,1
7967,olson_pnas2021,2022,76.914391,78.255288,78.747765,0
7968,olson_pnas2021,2022,85.412476,82.073771,82.656375,0
7969,olson_pnas2021,2022,74.132088,77.491708,77.129097,0
7970,olson_pnas2021,2022,74.966873,82.686001,,1
7971,olson_pnas2021,2022,76.062866,78.573262,78.424530,0
7972,olson_pnas2021,2022,74.460785,76.677088,,1
7973,olson_pnas2021,2022,69.701622,75.309084,,1
7974,olson_pnas2021,2022,83.679802,81.344799,,1
7975,olson_pnas2021,2022,89.836433,89.959324,,1
7976,olson_pnas2021,2022,80.680588,80.779006,82.565499,0
7977,olson_pnas2021,2022,69.561523,77.350055,,1
7978,olson_pnas2021,2022,83.337006,81.649967,81.740610,0
7979,olson_pnas2021,2022,83.078957,82.915145,,1
7980,olson_pnas2021,2022,78.074181,78.609698,,1
7981,olson_pnas2021,2022,76.288193,78.554031,,1
7982,olson_pnas2021,2022,50.719124,77.440536,77.322215,0
7983,olson_pnas2021,2022,80.838631,79.232336,,1
7984,olson_pnas2021,2022,93.210915,87.962591,,1
7985,olson_pnas2021,2022,76.057259,78.396301,,1
7986,olson_pnas2021,2022,78.764847,77.651945,78.707431,0
7987,olson_pnas2021,2022,75.401581,79.842055,79.354195,0
7988,olson_pnas2021,2022,73.522720,79.002924,,1
7989,olson_pnas2021,2022,80.866585,80.674537,,1
7990,olson_pnas2021,2022,83.996025,80.908383,80.934676,0
7991,olson_pnas2021,2022,80.801186,84.821816,84.351344,0
7992,olson_pnas2021,2022,79.228073,78.488685,,1
7993,olson_pnas2021,2022,75.270462,78.131672,,1
7994,olson_pnas2021,2022,77.248734,80.030398,,1
7995,olson_pnas2021,2022,76.601082,76.728329,77.949142,0
7996,olson_pnas2021,2022,87.278214,86.678182,86.453230,0
7997,olson_pnas2021,2022,57.772446,80.893879,82.545830,0
7998,olson_pnas2021,2022,77.150574,78.228024,,1
7999,olson_pnas2021,2022,85.951767,80.954888,82.190274,0
8000,olson_pnas2021,2022,75.965263,78.156924,,1
8001,olson_pnas2021,2022,77.455605,79.114824,,1
8002,olson_pnas2021,2022,83.933609,82.845173,,1
8003,olson_pnas2021,2022,69.637390,77.118312,76.286861,0
8004,olson_pnas2021,2022,74.558983,76.291345,77.312352,0
8005,olson_pnas2021,2022,91.241905,86.246696,,1
8006,olson_pnas2021,2022,72.750862,78.965864,,1
8007,olson_pnas2021,2022,70.195023,76.748473,76.512805,0
8008,olson_pnas2021,2022,81.729057,85.725601,,1
8009,olson_pnas2021,2022,73.064339,75.563397,,1
8010,olson_pnas2021,2022,85.677963,85.060123,84.548648,0
8011,olson_pnas2021,2022,67.464279,77.772769,,1
8012,olson_pnas2021,2022,74.707260,78.362771,79.255837,0
8013,olson_pnas2021,2022,88.976044,83.549924,,1
8014,olson_pnas2021,2022,73.776253,79.004173,,1
8015,olson_pnas2021,2022,74.471977,79.164562,78.725311,0
8016,olson_pnas2021,2022,76.899773,80.664735,,1
8017,olson_pnas2021,2022,78.274658,81.377616,81.226940,0
8018,olson_pnas2021,2022,81.639252,84.654376,86.101309,0
8019,olson_pnas2021,2022,89.098251,86.373268,85.654128,0
8020,olson_pnas2021,2022,80.395271,79.210473,80.018194,0
8021,olson_pnas2021,2022,73.749611,78.168410,78.309621,0
8022,olson_pnas2021,2022,73.867973,78.397286,,1
8023,olson_pnas2021,2022,83.503342,80.422594,,1
8024,olson_pnas2021,2022,78.035423,78.691850,,1
8025,olson_pnas2021,2022,67.918602,79.028426,,1
8026,olson_pnas2021,2022,72.235535,77.190021,,1
8027,olson_pnas2021,2022,84.446785,81.343215,,1
8028,olson_pnas2021,2022,74.589691,77.709101,,1
8029,olson_pnas2021,2022,78.552849,82.384149,,1
8030,olson_pnas2021,2022,77.810356,78.894998,78.701260,0
8031,olson_pnas2021,2022,81.117439,81.165526,80.775189,0
8032,olson_pnas2021,2022,75.269234,79.673251,79.528531,0
8033,olson_pnas2021,2022,78.108070,80.806973,80.988623,0
8034,olson_pnas2021,2022,84.683464,83.669093,,1
8035,olson_pnas2021,2022,80.241188,81.631276,,1
8036,olson_pnas2021,2022,77.412209,78.853499,,1
8037,olson_pnas2021,2022,74.123169,79.091433,78.894787,0
8038,olson_pnas2021,2022,74.338219,77.413239,,1
8039,olson_pnas2021,2022,84.450668,81.123062,81.507124,0
8040,olson_pnas2021,2022,63.031609,74.853082,76.364176,0
8041,olson_pnas2021,2022,81.946854,82.057855,,1
8042,olson_pnas2021,2022,79.106125,82.252625,,1
8043,olson_pnas2021,2022,87.993553,85.973591,87.890065,0
8044,olson_pnas2021,2022,83.749535,82.178369,,1
8045,olson_pnas2021,2022,73.434082,77.915425,,1
8046,olson_pnas2021,2022,75.279373,76.100528,76.657266,0
8047,olson_pnas2021,2022,59.760124,77.438814,,1
8048,olson_pnas2021,2022,79.489952,79.408809,80.139926,0
8049,olson_pnas2021,2022,63.160007,79.037929,79.211694,0
8050,olson_pnas2021,2022,77.564812,81.216067,81.074813,0
8051,olson_pnas2021,2022,74.747261,77.166983,77.436875,0
8052,olson_pnas2021,2022,81.125847,78.141408,,1
8053,olson_pnas2021,2022,71.840492,82.201412,83.301608,0
8054,olson_pnas2021,2022,86.405319,80.180208,81.868355,0
8055,olson_pnas2021,2022,81.667313,79.472510,,1
8056,olson_pnas2021,2022,88.750618,84.310344,85.618597,0
8057,olson_pnas2021,2022,76.531654,78.552433,78.402949,0
8058,olson_pnas2021,2022,80.974373,81.316751,,1
8059,olson_pnas2021,2022,79.557487,78.131807,79.041575,0
8060,olson_pnas2021,2022,88.035950,85.571979,,1
8061,olson_pnas2021,2022,83.831558,80.773431,80.756337,0
8062,olson_pnas2021,2022,85.127609,80.923666,,1
8063,olson_pnas2021,2022,54.796799,73.558172,74.453960,0
8064,olson_pnas2021,2022,77.389183,78.239611,,1
8065,olson_pnas2021,2022,77.944649,79.574697,,1
8066,olson_pnas2021,2022,82.841248,79.876314,81.787728,0
8067,olson_pnas2021,2022,67.677345,74.816931,,1
8068,olson_pnas2021,2022,81.541145,79.818564,81.230490,0
8069,olson_pnas2021,2022,78.208595,80.754432,80.946491,0
8070,olson_pnas2021,2022,78.266182,82.223363,,1
8071,olson_pnas2021,2022,83.532799,82.181081,,1
8072,olson_pnas2021,2022,85.883469,83.269380,83.788895,0
8073,olson_pnas2021,2022,80.625656,81.338311,,1
8074,olson_pnas2021,2022,78.463326,80.015942,80.382098,0
8075,olson_pnas2021,2022,73.408279,78.964210,,1
8076,olson_pnas2021,2022,80.723068,79.507170,81.209641,0
8077,olson_pnas2021,2022,85.051064,84.458608,,1
8078,olson_pnas2021,2022,87.703117,85.885707,84.711330,0
8079,olson_pnas2021,2022,69.610069,76.515768,76.269416,0
8080,olson_pnas2021,2022,77.338326,79.114529,,1
8081,olson_pnas2021,2022,76.232613,77.339794,77.393615,0
8082,olson_pnas2021,2022,75.419632,81.392481,,1
8083,olson_pnas2021,2022,86.860992,81.835060,,1
8084,olson_pnas2021,2022,72.982964,76.941164,76.916204,0
8085,olson_pnas2021,2022,80.852036,79.229809,79.713713,0
8086,olson_pnas2021,2022,76.929520,80.266074,79.264068,0
8087,olson_pnas2021,2022,78.219536,78.954010,78.644443,0
8088,olson_pnas2021,2022,71.251480,76.124007,,1
8089,olson_pnas2021,2022,85.731995,83.123996,,1
8090,olson_pnas2021,2022,81.662956,80.795528,81.595834,0
8091,olson_pnas2021,2022,86.859604,83.661776,,1
8092,olson_pnas2021,2022,84.373596,78.454212,81.330422,0
8093,olson_pnas2021,2022,78.724754,80.177929,,1
8094,olson_pnas2021,2022,78.175896,78.786055,,1
8095,olson_pnas2021,2022,85.338318,81.111949,82.229776,0
8096,olson_pnas2021,2022,82.254181,81.899503,82.641767,0
8097,olson_pnas2021,2022,71.880028,78.750114,78.086172,0
8098,olson_pnas2021,2022,75.052345,78.734987,,1
8099,olson_pnas2021,2022,76.883751,79.476856,,1
8100,olson_pnas2021,2022,81.948441,79.723884,79.718670,0
8101,olson_pnas2021,2022,74.357147,77.326709,77.688980,0
8102,olson_pnas2021,2022,83.172607,83.006757,83.057927,0
8103,olson_pnas2021,2022,78.589958,79.234477,,1
8104,olson_pnas2021,2022,85.589722,81.572424,82.021440,0
8105,olson_pnas2021,2022,72.501175,78.361859,,1
8106,olson_pnas2021,2022,70.345238,82.522561,,1
8107,olson_pnas2021,2022,84.574005,80.504072,80.941107,0
8108,olson_pnas2021,2022,88.406860,83.661525,84.839496,0
8109,olson_pnas2021,2022,75.956085,78.308935,78.521225,0
8110,olson_pnas2021,2022,80.124329,81.499852,81.596326,0
8111,olson_pnas2021,2022,92.119843,87.674528,87.867959,0
8112,olson_pnas2021,2022,76.220406,78.805705,78.532519,0
8113,olson_pnas2021,2022,72.689674,76.161082,,1
8114,olson_pnas2021,2022,93.477348,87.722584,,1
8115,olson_pnas2021,2022,78.593925,80.630652,,1
8116,olson_pnas2021,2022,82.754997,81.934804,82.261302,0
8117,olson_pnas2021,2022,74.315506,77.566205,,1
8118,olson_pnas2021,2022,85.151291,82.142788,,1
8119,olson_pnas2021,2022,75.845337,80.847985,,1
8120,olson_pnas2021,2022,74.001816,79.323921,79.461864,0
8121,olson_pnas2021,2022,60.009415,77.771599,,1
8122,olson_pnas2021,2022,84.880913,82.024580,82.450994,0
8123,olson_pnas2021,2022,77.102333,84.993287,,1
8124,olson_pnas2021,2022,85.766174,83.067182,82.989900,0
8125,olson_pnas2021,2022,78.238022,80.063079,80.174381,0
8126,olson_pnas2021,2022,86.181412,84.402847,84.019090,0
8127,olson_pnas2021,2022,73.068634,76.260163,,1
8128,olson_pnas2021,2022,80.880829,81.863543,81.915435,0
8129,olson_pnas2021,2022,79.325607,78.058922,,1
8130,olson_pnas2021,2022,78.331139,80.838409,,1
8131,olson_pnas2021,2022,82.893166,81.186018,81.268931,0
8132,olson_pnas2021,2022,74.734871,77.744565,,1
8133,olson_pnas2021,2022,74.529388,83.408796,,1
8134,olson_pnas2021,2022,65.600189,81.701559,,1
8135,olson_pnas2021,2022,81.087479,78.365754,80.178090,0
8136,olson_pnas2021,2022,83.947594,80.069709,,1
8137,olson_pnas2021,2022,72.547516,77.628804,,1
8138,olson_pnas2021,2022,81.519112,80.372309,,1
8139,olson_pnas2021,2022,80.141464,82.634479,81.891465,0
8140,olson_pnas2021,2022,82.668457,81.793891,81.703384,0
8141,olson_pnas2021,2022,79.055336,77.614966,,1
8142,olson_pnas2021,2022,81.062820,82.424841,82.633735,0
8143,olson_pnas2021,2022,80.278725,79.491348,80.418633,0
8144,olson_pnas2021,2022,79.649651,79.331513,80.740140,0
8145,olson_pnas2021,2022,86.688545,82.555841,,1
8146,olson_pnas2021,2022,86.186584,85.877643,85.105659,0
8147,olson_pnas2021,2022,76.393364,77.833557,78.497723,0
8148,olson_pnas2021,2022,65.249741,76.809798,,1
8149,olson_pnas2021,2022,75.113647,78.868995,79.516332,0
8150,olson_pnas2021,2022,82.037270,81.546844,82.003082,0
8151,olson_pnas2021,2022,79.699341,79.048762,,1
8152,olson_pnas2021,2022,78.755844,79.273054,79.038472,0
8153,olson_pnas2021,2022,73.199951,77.606702,,1
8154,olson_pnas2021,2022,85.995834,83.307983,,1
8155,olson_pnas2021,2022,72.938782,75.727519,76.501511,0
8156,olson_pnas2021,2022,73.834251,78.113211,78.414243,0
8157,olson_pnas2021,2022,82.021454,80.886365,81.339669,0
8158,olson_pnas2021,2022,79.927216,80.936008,,1
8159,olson_pnas2021,2022,92.342567,88.350820,89.463578,0
8160,olson_pnas2021,2022,76.254166,78.244083,,1
8161,olson_pnas2021,2022,63.237202,74.266581,74.739750,0
8162,olson_pnas2021,2022,79.844925,79.985962,,1
8163,olson_pnas2021,2022,79.090073,80.250095,80.298426,0
8164,olson_pnas2021,2022,92.471954,85.139522,,1
8165,olson_pnas2021,2022,78.495201,80.372993,80.607903,0
8166,olson_pnas2021,2022,85.533264,82.241977,82.392133,0
8167,olson_pnas2021,2022,72.197311,75.538633,76.390710,0
8168,olson_pnas2021,2022,89.457336,84.984869,,1
8169,olson_pnas2021,2022,84.042564,82.341850,82.533306,0
8170,olson_pnas2021,2022,80.951294,80.007715,,1
8171,olson_pnas2021,2022,74.034889,76.546332,77.505850,0
8172,olson_pnas2021,2022,69.683891,78.136040,,1
8173,olson_pnas2021,2022,84.366051,86.950045,,1
8174,olson_pnas2021,2022,80.302132,79.472087,,1
8175,olson_pnas2021,2022,89.194763,86.725411,,1
8176,olson_pnas2021,2022,84.251610,82.028753,,1
8177,olson_pnas2021,2022,89.877007,87.263733,,1
8178,olson_pnas2021,2022,80.918724,78.423816,80.334282,0
8179,olson_pnas2021,2022,90.942368,85.529682,86.520529,0
8180,olson_pnas2021,2022,72.254494,78.025030,78.579445,0
8181,olson_pnas2021,2022,85.291222,82.324894,82.628507,0
8182,olson_pnas2021,2022,73.200256,78.708255,,1
8183,olson_pnas2021,2022,74.810226,77.575351,78.890850,0
8184,olson_pnas2021,2022,77.757103,82.079281,,1
8185,olson_pnas2021,2022,59.773476,75.738906,76.523419,0
8186,olson_pnas2021,2022,78.498169,80.473773,,1
8187,olson_pnas2021,2022,89.972343,85.022573,85.232404,0
8188,olson_pnas2021,2022,77.594826,80.303701,,1
8189,olson_pnas2021,2022,87.698761,83.544103,,1
8190,olson_pnas2021,2022,78.701973,79.284536,,1
8191,olson_pnas2021,2022,78.633446,79.364446,79.063112,0
8192,olson_pnas2021,2022,75.705162,79.056766,80.061100,0
8193,olson_pnas2021,2022,69.889908,78.049827,,1
8194,olson_pnas2021,2022,85.036438,81.325979,,1
8195,olson_pnas2021,2022,67.285805,75.390479,,1
8196,olson_pnas2021,2022,85.611397,85.565944,85.788117,0
8197,olson_pnas2021,2022,85.431000,81.454728,81.381514,0
8198,olson_pnas2021,2022,80.058250,78.861732,,1
8199,olson_pnas2021,2022,78.283356,79.824971,80.603716,0
8200,olson_pnas2021,2022,88.027603,86.541061,,1
8201,olson_pnas2021,2022,80.618111,82.428639,82.065615,0
8202,olson_pnas2021,2022,76.867691,79.133029,79.278947,0
8203,olson_pnas2021,2022,88.127228,82.348366,,1
8204,olson_pnas2021,2022,74.788635,76.316291,,1
8205,olson_pnas2021,2022,84.931404,82.139184,,1
8206,olson_pnas2021,2022,93.132797,90.346818,91.274693,0
8207,olson_pnas2021,2022,78.501274,81.171541,80.700688,0
8208,olson_pnas2021,2022,80.100044,79.875786,,1
8209,olson_pnas2021,2022,74.142548,76.203566,,1
8210,olson_pnas2021,2022,91.710884,87.385824,87.831924,0
8211,olson_pnas2021,2022,79.307899,79.736292,80.265047,0
8212,olson_pnas2021,2022,62.529037,78.970201,79.101150,0
8213,olson_pnas2021,2022,73.555130,77.393999,,1
8214,olson_pnas2021,2022,74.679314,77.992763,80.486858,0
8215,olson_pnas2021,2022,75.651917,82.859648,,1
8216,olson_pnas2021,2022,82.743980,83.853506,,1
8217,olson_pnas2021,2022,85.983208,81.970150,82.028273,0
8218,olson_pnas2021,2022,76.774704,78.244977,79.533091,0
8219,olson_pnas2021,2022,78.707436,79.724497,,1
8220,olson_pnas2021,2022,77.382179,80.041028,,1
8221,olson_pnas2021,2022,80.304214,79.621935,,1
8222,olson_pnas2021,2022,89.094910,86.298081,86.526257,0
8223,olson_pnas2021,2022,91.339844,85.801208,,1
8224,olson_pnas2021,2022,77.745262,79.586480,,1
8225,olson_pnas2021,2022,78.307915,84.300381,,1
8226,olson_pnas2021,2022,90.197945,84.188474,,1
8227,olson_pnas2021,2022,72.398735,77.082524,,1
8228,olson_pnas2021,2022,78.527504,80.314517,79.843282,0
8229,olson_pnas2021,2022,83.955544,80.497716,,1
8230,olson_pnas2021,2022,79.899132,79.558285,,1
8231,olson_pnas2021,2022,74.255875,77.628670,,1
8232,olson_pnas2021,2022,73.531273,77.161160,77.722820,0
8233,olson_pnas2021,2022,79.201782,79.470841,80.242301,0
8234,olson_pnas2021,2022,87.492683,86.679360,,1
8235,olson_pnas2021,2022,78.565651,78.296231,,1
8236,olson_pnas2021,2022,78.647408,79.566849,79.360286,0
8237,olson_pnas2021,2022,81.092590,80.882210,,1
8238,olson_pnas2021,2022,76.397720,78.180979,,1
8239,olson_pnas2021,2022,77.152306,77.735716,,1
8240,olson_pnas2021,2022,74.032959,78.443874,78.075207,0
8241,olson_pnas2021,2022,71.179497,77.150722,,1
8242,olson_pnas2021,2022,69.629868,76.477510,76.560199,0
8243,olson_pnas2021,2022,86.562210,83.452579,,1
8244,olson_pnas2021,2022,83.587822,81.484906,81.665942,0
8245,olson_pnas2021,2022,61.602180,80.329763,,1
8246,olson_pnas2021,2022,73.496216,78.596071,,1
8247,olson_pnas2021,2022,76.205582,77.175416,,1
8248,olson_pnas2021,2022,79.227638,78.336380,79.392447,0
8249,olson_pnas2021,2022,77.294907,79.299859,,1
8250,olson_pnas2021,2022,76.179146,77.019714,77.332815,0
8251,olson_pnas2021,2022,87.523254,82.034492,83.387473,0
8252,olson_pnas2021,2022,81.736992,80.716209,,1
8253,olson_pnas2021,2022,75.598251,77.179383,,1
8254,olson_pnas2021,2022,81.082451,95.512837,,1
8255,olson_pnas2021,2022,78.945526,81.179700,,1
8256,olson_pnas2021,2022,66.031334,81.570469,81.195444,0
8257,olson_pnas2021,2022,74.712410,77.519971,,1
8258,olson_pnas2021,2022,82.306084,79.638437,,1
8259,olson_pnas2021,2022,85.556343,84.186002,,1
8260,olson_pnas2021,2022,75.867119,77.916581,,1
8261,olson_pnas2021,2022,81.858734,82.608440,,1
8262,olson_pnas2021,2022,87.597626,84.947872,,1
8263,olson_pnas2021,2022,69.419495,76.705550,77.129196,0
8264,olson_pnas2021,2022,83.482170,81.753543,83.349233,0
8265,olson_pnas2021,2022,74.463890,79.622003,,1
8266,olson_pnas2021,2022,77.393860,78.204507,,1
8267,olson_pnas2021,2022,81.628242,79.165294,80.234621,0
8268,olson_pnas2021,2022,73.826721,77.305369,,1
8269,olson_pnas2021,2022,49.723358,76.870591,77.458487,0
8270,olson_pnas2021,2022,77.105743,78.775301,78.919681,0
8271,olson_pnas2021,2022,89.798454,86.103054,86.504900,0
8272,olson_pnas2021,2022,87.902969,83.173633,83.089345,0
8273,olson_pnas2021,2022,76.850388,77.953572,,1
8274,olson_pnas2021,2022,74.907768,76.931213,78.539358,0
8275,olson_pnas2021,2022,79.648254,79.361996,,1
8276,olson_pnas2021,2022,75.785210,76.668811,,1
8277,olson_pnas2021,2022,78.262421,78.067506,78.038224,0
8278,olson_pnas2021,2022,82.423195,78.594950,,1
8279,olson_pnas2021,2022,81.499031,80.418573,,1
8280,olson_pnas2021,2022,74.831451,78.238066,77.897683,0
8281,olson_pnas2021,2022,80.695427,80.516620,80.473582,0
8282,olson_pnas2021,2022,79.827354,75.839487,,1
8283,olson_pnas2021,2022,71.461037,76.275313,76.915110,0
8284,olson_pnas2021,2022,77.960632,78.176638,,1
8285,olson_pnas2021,2022,72.863213,79.370504,,1
8286,olson_pnas2021,2022,63.288319,76.189209,,1
8287,olson_pnas2021,2022,75.909386,77.787118,77.136492,0
8288,olson_pnas2021,2022,69.564560,74.897232,,1
8289,olson_pnas2021,2022,74.229225,77.162919,78.007729,0
8290,olson_pnas2021,2022,74.970535,74.986178,,1
8291,olson_pnas2021,2022,81.802765,80.838855,81.202416,0
8292,olson_pnas2021,2022,73.213074,77.672988,,1
8293,olson_pnas2021,2022,79.218964,79.637851,79.876819,0
8294,olson_pnas2021,2022,83.411217,81.456133,81.680225,0
8295,olson_pnas2021,2022,74.329681,76.893610,76.438298,0
8296,olson_pnas2021,2022,76.350143,78.906752,78.524734,0
8297,olson_pnas2021,2022,76.759254,80.352463,80.274176,0
8298,olson_pnas2021,2022,83.485344,81.386225,,1
8299,olson_pnas2021,2022,68.197701,75.704469,,1
8300,olson_pnas2021,2022,83.850655,80.012575,80.569868,0
8301,olson_pnas2021,2022,80.781639,80.724435,80.114973,0
8302,olson_pnas2021,2022,76.539352,78.153702,78.473988,0
8303,olson_pnas2021,2022,78.757698,78.007671,,1
8304,olson_pnas2021,2022,53.600018,74.454676,,1
8305,olson_pnas2021,2022,86.041519,85.260127,,1
8306,olson_pnas2021,2022,79.452553,79.946257,79.122062,0
8307,olson_pnas2021,2022,74.001724,77.590883,,1
8308,olson_pnas2021,2022,70.626137,75.678037,,1
8309,olson_pnas2021,2022,80.085838,79.379360,,1
8310,olson_pnas2021,2022,80.679962,79.490020,,1
8311,olson_pnas2021,2022,76.487434,78.152756,77.937311,0
8312,olson_pnas2021,2022,90.121689,88.228088,,1
8313,olson_pnas2021,2022,91.336098,85.956645,,1
8314,olson_pnas2021,2022,90.309021,84.190486,,1
8315,olson_pnas2021,2022,90.476173,85.385135,85.554320,0
8316,olson_pnas2021,2022,79.140839,80.839211,,1
8317,olson_pnas2021,2022,79.433388,82.934815,,1
8318,olson_pnas2021,2022,83.639923,81.141878,,1
8319,olson_pnas2021,2022,91.902252,87.007388,87.029055,0
8320,olson_pnas2021,2022,80.570312,79.910457,80.955142,0
8321,olson_pnas2021,2022,79.708618,81.962710,84.286024,0
8322,olson_pnas2021,2022,77.238289,78.510960,78.651062,0
8323,olson_pnas2021,2022,80.144707,80.068366,,1
8324,olson_pnas2021,2022,80.964134,78.267792,,1
8325,olson_pnas2021,2022,77.545395,79.668775,,1
8326,olson_pnas2021,2022,68.176826,75.924713,,1
8327,olson_pnas2021,2022,78.892662,79.620615,79.723477,0
8328,olson_pnas2021,2022,73.775780,78.123469,78.301854,0
8329,olson_pnas2021,2022,79.508522,81.276512,,1
8330,olson_pnas2021,2022,73.803253,79.078476,,1
8331,olson_pnas2021,2022,74.532845,77.510356,,1
8332,olson_pnas2021,2022,64.115784,78.860067,,1
8333,olson_pnas2021,2022,78.751999,77.707005,78.896882,0
8334,olson_pnas2021,2022,69.349869,75.589775,,1
8335,olson_pnas2021,2022,74.960396,78.368837,,1
8336,olson_pnas2021,2022,74.924072,81.125960,,1
8337,olson_pnas2021,2022,59.421532,78.824582,78.775840,0
8338,olson_pnas2021,2022,70.920937,75.463127,77.362304,0
8339,olson_pnas2021,2022,82.790199,81.539782,,1
8340,olson_pnas2021,2022,77.175987,79.646377,79.733170,0
8341,olson_pnas2021,2022,84.504074,80.459888,,1
8342,olson_pnas2021,2022,86.182228,83.454777,,1
8343,olson_pnas2021,2022,79.654152,79.443537,,1
8344,olson_pnas2021,2022,84.610970,80.476266,81.743601,0
8345,olson_pnas2021,2022,76.620949,80.342141,80.314386,0
8346,olson_pnas2021,2022,67.749756,79.144451,,1
8347,olson_pnas2021,2022,75.101326,77.587318,78.569642,0
8348,olson_pnas2021,2022,80.901077,79.565047,,1
8349,olson_pnas2021,2022,84.352043,81.361706,81.283830,0
8350,olson_pnas2021,2022,81.086853,79.258015,,1
8351,olson_pnas2021,2022,75.160667,78.757995,78.473475,0
8352,olson_pnas2021,2022,67.601761,77.059747,,1
8353,olson_pnas2021,2022,80.552193,80.676127,,1
8354,olson_pnas2021,2022,80.615074,81.058496,80.582210,0
8355,olson_pnas2021,2022,76.445679,77.455785,,1
8356,olson_pnas2021,2022,83.225533,80.800713,80.551941,0
8357,olson_pnas2021,2022,71.705498,76.455665,76.719083,0
8358,olson_pnas2021,2022,77.760818,77.307453,,1
8359,olson_pnas2021,2022,78.128845,87.219022,,1
8360,olson_pnas2021,2022,78.037628,80.420925,,1
8361,olson_pnas2021,2022,80.993927,79.625113,80.673982,0
8362,olson_pnas2021,2022,82.078011,79.189110,,1
8363,olson_pnas2021,2022,73.465523,77.968451,78.161490,0
8364,olson_pnas2021,2022,75.537354,77.968171,,1
8365,olson_pnas2021,2022,82.886177,81.004241,81.517119,0
